"Region","Sex","Year","Age group","Mean height","Mean height lower 95% uncertainty interval","Mean height upper 95% uncertainty interval","Mean height standard error"
"East and South East Asia","Girls",2014,13,153.576236228202,153.192020710048,153.948074399996,0.194863301493189
"East and South East Asia","Girls",2014,14,155.879092303693,155.501569720064,156.249934350316,0.190896713152007
"East and South East Asia","Girls",2014,15,157.454587977651,157.070410838094,157.82525456383,0.193958247477895
"East and South East Asia","Girls",2014,16,158.065154050318,157.679640983417,158.440392415477,0.194435591134318
"East and South East Asia","Girls",2014,17,158.301565371375,157.915076498028,158.678133104925,0.196153817891755
"East and South East Asia","Girls",2014,18,158.458001890425,158.065467506632,158.846369669812,0.199383129176166
"East and South East Asia","Girls",2014,19,158.822613279948,158.378182572136,159.2738201406,0.229313250706809
"East and South East Asia","Girls",2015,5,111.021535210175,110.381307280264,111.662361160445,0.327173696272116
"East and South East Asia","Girls",2015,6,116.874516026817,116.327753080962,117.412279590515,0.277884549435672
"East and South East Asia","Girls",2015,7,122.295813548261,121.804867009494,122.784872527184,0.251981622058461
"East and South East Asia","Girls",2015,8,127.559228158775,127.094883287309,128.016345895558,0.238650719838949
"East and South East Asia","Girls",2015,9,132.933644718034,132.499787265795,133.371873492314,0.227104719212844
"East and South East Asia","Girls",2015,10,138.573731150411,138.156766510245,138.997145159009,0.217211447891531
"East and South East Asia","Girls",2015,11,144.680600293522,144.269257352362,145.087316088659,0.211444657135741
"East and South East Asia","Girls",2015,12,150.121456794115,149.712430479798,150.518700304279,0.209370353801683
"East and South East Asia","Girls",2015,13,153.897687862034,153.49203317092,154.285710030952,0.20549633644517
"East and South East Asia","Girls",2015,14,156.19754210447,155.800836378084,156.584809012226,0.201415812049123
"East and South East Asia","Girls",2015,15,157.685910041524,157.280300038075,158.075015977564,0.201916880352375
"East and South East Asia","Girls",2015,16,158.278714900758,157.877816934981,158.668231900772,0.202165189290627
"East and South East Asia","Girls",2015,17,158.494896609676,158.093750246054,158.886207830435,0.203770665126772
"East and South East Asia","Girls",2015,18,158.634010771444,158.225050256367,159.032242617249,0.206802076918085
"East and South East Asia","Girls",2015,19,158.98687647754,158.530271231199,159.44812923257,0.235278052057041
"East and South East Asia","Girls",2016,5,111.299571491328,110.588722163703,112.009771872531,0.365448241448263
"East and South East Asia","Girls",2016,6,117.159700148832,116.54438939772,117.768316298751,0.311753758784747
"East and South East Asia","Girls",2016,7,122.587972754363,122.036895039383,123.142286232534,0.281151415599187
"East and South East Asia","Girls",2016,8,127.860753659869,127.345135864519,128.362784449931,0.262158013807779
"East and South East Asia","Girls",2016,9,133.248433565763,132.768934546634,133.726618874251,0.247248123700851
"East and South East Asia","Girls",2016,10,138.857378725732,138.410151545695,139.310241369239,0.233423187559413
"East and South East Asia","Girls",2016,11,144.977878657992,144.538982394972,145.417574305161,0.225897819395709
"East and South East Asia","Girls",2016,12,150.431504775853,149.996166012156,150.851257105619,0.222059448673151
"East and South East Asia","Girls",2016,13,154.222268975106,153.796224945639,154.630833980097,0.217265719122452
"East and South East Asia","Girls",2016,14,156.53177487273,156.115201135963,156.940673490703,0.213118928591003
"East and South East Asia","Girls",2016,15,157.941245287068,157.520383051165,158.352375343234,0.211740358670123
"East and South East Asia","Girls",2016,16,158.524264428548,158.106435477828,158.936889759207,0.21079966012103
"East and South East Asia","Girls",2016,17,158.721877312428,158.298068730315,159.134334578462,0.212136866062887
"East and South East Asia","Girls",2016,18,158.839416950171,158.413092736266,159.257511614858,0.214871692199747
"East and South East Asia","Girls",2016,19,159.173239573429,158.708230642604,159.643249813534,0.242041252943957
"East and South East Asia","Girls",2017,5,111.579138594345,110.765397067842,112.378464566824,0.411457047108079
"East and South East Asia","Girls",2017,6,117.445027107005,116.753152881153,118.138951759322,0.353359264112628
"East and South East Asia","Girls",2017,7,122.880616283323,122.247899757185,123.504356942619,0.316476478615083
"East and South East Asia","Girls",2017,8,128.160425745269,127.583162954763,128.729138101498,0.292034551773203
"East and South East Asia","Girls",2017,9,133.557387227199,133.023496685083,134.084012344611,0.271619642758957
"East and South East Asia","Girls",2017,10,139.137624391433,138.650013941855,139.62491107044,0.253510117743699
"East and South East Asia","Girls",2017,11,145.273655480318,144.801171920228,145.746457697564,0.243050346026627
"East and South East Asia","Girls",2017,12,150.741176108963,150.280646091945,151.194976416,0.237351099780956
"East and South East Asia","Girls",2017,13,154.544862852849,154.099434236299,154.98539249829,0.230858842108143
"East and South East Asia","Girls",2017,14,156.868956062672,156.427902473559,157.299607880207,0.22577151845037
"East and South East Asia","Girls",2017,15,158.218174246568,157.776890300434,158.645134134227,0.222591750236978
"East and South East Asia","Girls",2017,16,158.799283173322,158.359430349352,159.22721744133,0.221278016314079
"East and South East Asia","Girls",2017,17,158.986474461534,158.543436248953,159.421421508568,0.221366391393371
"East and South East Asia","Girls",2017,18,159.084290480604,158.635711322623,159.521912502474,0.22376392389723
"East and South East Asia","Girls",2017,19,159.39524607421,158.914096233931,159.886107406031,0.249360354373852
"East and South East Asia","Girls",2018,5,111.856657689419,110.932802461282,112.760427779716,0.465102429467167
"East and South East Asia","Girls",2018,6,117.727257296075,116.930549443595,118.524149389763,0.402035606084747
"East and South East Asia","Girls",2018,7,123.168185626128,122.463441453805,123.871712779842,0.359206507699505
"East and South East Asia","Girls",2018,8,128.454808879944,127.801669923562,129.099051230149,0.32769873359564
"East and South East Asia","Girls",2018,9,133.858268913422,133.258010298125,134.444642511721,0.301886080624134
"East and South East Asia","Girls",2018,10,139.417610090352,138.871770637201,139.958402224693,0.277726827780164
"East and South East Asia","Girls",2018,11,145.565398516528,145.050512931447,146.073674184346,0.263899652472283
"East and South East Asia","Girls",2018,12,151.048628082852,150.547209524511,151.538962779048,0.255090362620076
"East and South East Asia","Girls",2018,13,154.866252272375,154.387143745919,155.343690529849,0.246866748181085
"East and South East Asia","Girls",2018,14,157.20318768509,156.739247582355,157.667318903708,0.240045063027886
"East and South East Asia","Girls",2018,15,158.504579465515,158.043178594356,158.95288148239,0.234305004787887
"East and South East Asia","Girls",2018,16,159.096361279633,158.629495461224,159.547164258037,0.232630986346022
"East and South East Asia","Girls",2018,17,159.280995075113,158.817467423952,159.733431750414,0.232289676892396
"East and South East Asia","Girls",2018,18,159.36759369505,158.904457970089,159.822640099948,0.23330603020124
"East and South East Asia","Girls",2018,19,159.657915785171,159.152547021643,160.163077779226,0.257576150532806
"East and South East Asia","Girls",2019,5,112.126222464781,111.08636918827,113.147931203612,0.524358543775736
"East and South East Asia","Girls",2019,6,118.000783127283,117.100764173502,118.896382566148,0.457820606458419
"East and South East Asia","Girls",2019,7,123.445332000875,122.64560683482,124.245250591634,0.408512898163658
"East and South East Asia","Girls",2019,8,128.736273789259,128.007255780179,129.46235986054,0.37044314834694
"East and South East Asia","Girls",2019,9,134.145562910891,133.477088240996,134.806519450122,0.33754472493215
"East and South East Asia","Girls",2019,10,139.700720721418,139.091959648557,140.300280418984,0.307645687898245
"East and South East Asia","Girls",2019,11,145.856137001325,145.287269329589,146.419953885229,0.288603269960216
"East and South East Asia","Girls",2019,12,151.351143155379,150.806479997416,151.887005142898,0.276311591867062
"East and South East Asia","Girls",2019,13,155.184352687303,154.665167257002,155.69699747389,0.265096270059206
"East and South East Asia","Girls",2019,14,157.534946194864,157.035194453672,158.036283267441,0.256467213876625
"East and South East Asia","Girls",2019,15,158.7927379534,158.305953344453,159.270760749309,0.247565158897771
"East and South East Asia","Girls",2019,16,159.399931671222,158.915371885568,159.873824452573,0.244737587588118
"East and South East Asia","Girls",2019,17,159.594684153479,159.107108051353,160.069904290954,0.243882136758526
"East and South East Asia","Girls",2019,18,159.678008524866,159.194494316055,160.155624094545,0.244376242293344
"East and South East Asia","Girls",2019,19,159.956508656722,159.42749016062,160.477246293181,0.266255938859902
"High-income Asia Pacific","Girls",1985,5,108.25518854511,107.845117630352,108.668120316047,0.210648670689461
"High-income Asia Pacific","Girls",1985,6,114.735794751027,114.355660087336,115.114370317799,0.19207585780521
"High-income Asia Pacific","Girls",1985,7,120.726148480487,120.349425577838,121.096669795813,0.187202664320341
"High-income Asia Pacific","Girls",1985,8,126.480829225829,126.110796804484,126.850220114304,0.186179208975596
"High-income Asia Pacific","Girls",1985,9,132.255952102445,131.895372565681,132.619376531184,0.183335380994011
"High-income Asia Pacific","Girls",1985,10,138.298319834994,137.939170683563,138.664894180258,0.182205147603884
"High-income Asia Pacific","Girls",1985,11,144.570834545031,144.213105221543,144.9377876856,0.182495020294592
"High-income Asia Pacific","Girls",1985,12,150.038939646659,149.67584464299,150.399699984981,0.184469759739447
"High-income Asia Pacific","Girls",1985,13,153.690165524947,153.335275867414,154.05110468098,0.184224756374016
"High-income Asia Pacific","Girls",1985,14,155.7037809226,155.341291962149,156.069401268764,0.185390216409408
"High-income Asia Pacific","Girls",1985,15,156.536490195314,156.168721868707,156.913063136791,0.188679022557338
"High-income Asia Pacific","Girls",1985,16,156.619420400078,156.237900875706,157.000867747363,0.190422104851513
"High-income Asia Pacific","Girls",1985,17,156.568906594282,156.177388393412,156.967043509366,0.198161837412494
"High-income Asia Pacific","Girls",1985,18,156.589171115127,156.179852526833,157.004713494075,0.208447739569945
"High-income Asia Pacific","Girls",1985,19,157.249190940573,156.786383628134,157.711417036301,0.236156936211729
"High-income Asia Pacific","Girls",1986,5,108.334661510433,107.928308403557,108.738690852505,0.208893393067046
"High-income Asia Pacific","Girls",1986,6,114.822698222111,114.450683559441,115.196179941992,0.190084751255298
"High-income Asia Pacific","Girls",1986,7,120.817683874266,120.45118380894,121.185024195145,0.184424844069992
"High-income Asia Pacific","Girls",1986,8,126.579442956346,126.210196614556,126.943220421721,0.183538795734407
"High-income Asia Pacific","Girls",1986,9,132.359234446959,131.994445254074,132.717717778166,0.180961023896053
"High-income Asia Pacific","Girls",1986,10,138.406833774829,138.056075239475,138.764293543121,0.178742767668457
"High-income Asia Pacific","Girls",1986,11,144.688574078342,144.337415647224,145.051343840561,0.178398410043298
"High-income Asia Pacific","Girls",1986,12,150.151690387996,149.795445287551,150.512287904119,0.180629330408659
"High-income Asia Pacific","Girls",1986,13,153.796942860436,153.443835071214,154.154814505581,0.180287774154611
"High-income Asia Pacific","Girls",1986,14,155.804597154589,155.454074480183,156.165751830766,0.180861488517186
"High-income Asia Pacific","Girls",1986,15,156.63807801076,156.282733997252,157.000444772277,0.182696026687113
"High-income Asia Pacific","Girls",1986,16,156.721719558379,156.365311125984,157.089577489929,0.182364150694007
